lon,lat,time,elevation,som,moisture,temp,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
142.133881,-36.74110504,1/04/2022,127.0,1.92,35.7,29.65,1196,1512,2024,2225,2299,2456,2584,2736,4200,2976
142.1339038,-36.74109634,1/04/2022,127.0,1.9,34.88,29.51,1196,1512,2024,2225,2299,2456,2584,2736,4200,2976
142.1339279,-36.74108954,1/04/2022,127.0,1.87,34.45,29.76,1196,1512,2024,2225,2299,2456,2584,2736,4200,2976
142.1339508,-36.74108084,1/04/2022,127.0,1.82,33.67,29.82,1172,1468,2010,2225,2299,2456,2556,2736,4200,2976
142.1339736,-36.74107214,1/04/2022,127.0,1.835,34.98,29.63,1172,1468,2010,2225,2299,2456,2556,2736,4200,2976
142.1339952,-36.74106154,1/04/2022,127.0,1.85,35.13,29.75,1208,1514,1976,2230,2299,2414,2570,2703,4248,3022
142.1340181,-36.74105284,1/04/2022,127.0,1.9,35.17,29.6,1208,1514,1976,2230,2299,2414,2570,2703,4248,3022
142.134041,-36.74104424,1/04/2022,127.0,1.875,35.05,29.75,1208,1514,1976,2230,2299,2414,2570,2703,4248,3022
142.1340639,-36.74103554,1/04/2022,127.0,1.85,34.67,29.6,1208,1514,1976,2230,2299,2414,2570,2703,4248,3022
142.1340879,-36.74102874,1/04/2022,127.0,1.83,34.52,29.5,1208,1514,1976,2230,2299,2414,2570,2703,4248,3022
142.1341108,-36.74102004,1/04/2022,127.0,1.805,35.5,29.78,1182,1490,1954,2230,2299,2414,2600,2703,4248,3022
142.1341336,-36.74101134,1/04/2022,127.0,1.795,35.42,29.58,1182,1490,1954,2230,2299,2414,2600,2703,4248,3022
142.1341564,-36.74100264,1/04/2022,127.0,1.805,36.3,29.4,1182,1490,1954,2230,2299,2414,2600,2703,4248,3022
142.1341781,-36.74099204,1/04/2022,127.0,1.845,36.6,29.53,1202,1500,1962,2119,2196,2331,2570,2621,4172,2943
142.1342022,-36.74098514,1/04/2022,127.0,1.795,36.15,29.1,1190,1512,1962,2161,2219,2341,2500,2640,4218,2982
142.134225,-36.74097644,1/04/2022,127.0,1.8,35.8,29.4,1190,1512,1962,2161,2219,2341,2500,2640,4218,2982
142.1342479,-36.74096774,1/04/2022,127.0,1.81,36.17,29.17,1190,1512,1962,2161,2219,2341,2500,2640,4218,2982
142.1342707,-36.74095894,1/04/2022,127.0,1.815,36.55,29.14,1190,1512,1962,2161,2219,2341,2500,2640,4218,2982
142.1342923,-36.74094844,1/04/2022,127.0,1.81,35.25,29.11,1190,1512,1962,2161,2219,2341,2500,2640,4218,2982
142.1343164,-36.74094164,1/04/2022,127.0,1.84,35.08,29.36,1210,1490,1970,2161,2219,2341,2570,2640,4218,2982
142.134338,-36.74093104,1/04/2022,127.0,1.9,35.33,29.06,1210,1490,1970,2161,2219,2341,2570,2640,4218,2982
142.1343609,-36.74092244,1/04/2022,126.9,1.93,35.05,29.03,1210,1490,1970,2161,2219,2341,2570,2640,4218,2982
142.1343849,-36.74091554,1/04/2022,126.9,1.985,37.73,28.85,1210,1490,1970,2161,2219,2341,2570,2640,4218,2982
142.1344078,-36.74090684,1/04/2022,127.0,2.09,39.3,29.13,1210,1490,1970,2161,2219,2341,2570,2640,4218,2982
142.1344294,-36.74089624,1/04/2022,127.0,2.16,39.05,28.61,1114,1338,1800,2136,2255,2401,2426,2676,4208,2992
142.1344524,-36.74088754,1/04/2022,127.0,2.22,39.05,28.69,1114,1338,1800,2136,2255,2401,2426,2676,4208,2992
142.1344753,-36.74087894,1/04/2022,127.0,2.205,37.88,29.53,1114,1338,1800,2136,2255,2401,2426,2676,4208,2992
142.1344981,-36.74087034,1/04/2022,127.0,2.225,38.0,29.53,1114,1338,1800,2136,2255,2401,2426,2676,4208,2992
142.134521,-36.74086164,1/04/2022,127.0,2.235,37.9,29.81,1114,1338,1800,2136,2255,2401,2426,2676,4208,2992
142.134545,-36.74085484,1/04/2022,127.0,2.17,39.73,29.54,1166,1408,1848,2136,2255,2401,2468,2676,4208,2992
142.1345678,-36.74084604,1/04/2022,127.0,2.205,39.9,29.21,1166,1408,1848,2136,2255,2401,2468,2676,4208,2992
142.1345905,-36.74083724,1/04/2022,127.0,2.255,41.05,29.01,1166,1408,1848,2136,2255,2401,2468,2676,4208,2992
142.1346134,-36.74082854,1/04/2022,127.0,2.3,39.33,29.0,1166,1408,1848,2136,2255,2401,2468,2676,4208,2992
142.134635,-36.74081794,1/04/2022,127.0,2.225,39.25,29.56,1166,1408,1848,2136,2255,2401,2468,2676,4208,2992
142.1346579,-36.74080934,1/04/2022,127.0,2.205,40.48,29.64,1126,1356,1810,2106,2145,2325,2402,2601,4122,2966
142.1346798,-36.74080094,1/04/2022,127.0,2.265,41.0,29.49,982,1202,1614,1833,1993,2129,2230,2421,3985,2935
142.1347007,-36.74079294,1/04/2022,127.0,2.385,41.55,28.78,982,1202,1614,1833,1993,2129,2230,2421,3985,2935
142.1347219,-36.74078494,1/04/2022,127.0,2.43,40.17,28.53,982,1202,1614,1833,1993,2129,2230,2421,3985,2935
142.1347431,-36.74077684,1/04/2022,127.0,2.325,38.73,28.46,982,1202,1614,1833,1993,2129,2230,2421,3985,2935
142.1347643,-36.74076874,1/04/2022,127.0,2.3,39.23,28.69,902,1146,1576,1833,1993,2129,2160,2421,3985,2935
142.1347864,-36.74076244,1/04/2022,127.0,2.445,40.67,29.25,902,1146,1576,1833,1993,2129,2160,2421,3985,2935
142.1348101,-36.74075855,1/04/2022,127.0,2.61,40.08,30.08,902,1146,1576,1833,1993,2129,2160,2421,3985,2935
142.1348383,-36.74075928,1/04/2022,127.0,2.65,39.63,30.92,902,1146,1576,1833,1993,2129,2160,2421,3985,2935
142.1348695,-36.74075989,1/04/2022,127.0,2.65,39.63,31.03,902,1146,1576,1833,1993,2129,2160,2421,3985,2935
142.1348988,-36.74075555,1/04/2022,127.0,2.65,39.63,31.25,1110,1342,1810,2048,2061,2228,2402,2512,3754,2716
142.1350528,-36.74052249,1/04/2022,127.0,2.65,39.63,30.22,942,1282,1726,1767,2115,2285,2258,2457,3451,2639
142.1350375,-36.74050092,1/04/2022,127.0,2.65,39.63,30.22,942,1282,1726,1767,2115,2285,2258,2457,3451,2639
142.1350185,-36.74047802,1/04/2022,127.0,2.65,39.63,30.24,942,1282,1726,1767,2115,2285,2258,2457,3451,2639
142.134995,-36.74046218,1/04/2022,127.0,2.65,39.63,30.04,942,1282,1726,1767,2115,2285,2258,2457,3451,2639
142.1349678,-36.74044751,1/04/2022,127.0,2.65,39.63,30.04,1118,1356,1808,1767,2115,2285,2534,2457,3451,2639
142.1349387,-36.74043856,1/04/2022,127.1,2.65,39.63,29.94,1056,1344,1792,1917,2187,2335,2470,2584,3816,2936
142.1349103,-36.74043591,1/04/2022,127.1,2.65,39.63,29.75,1056,1344,1792,1917,2187,2335,2470,2584,3816,2936
142.1348857,-36.74044032,1/04/2022,127.1,2.65,39.63,29.53,1056,1344,1792,1917,2187,2335,2470,2584,3816,2936
142.1348627,-36.7404472,1/04/2022,127.1,2.65,39.63,29.51,946,1230,1636,1921,1971,2087,2222,2391,4002,2940
142.1348441,-36.7404589,1/04/2022,127.1,2.65,39.63,29.43,946,1230,1636,1921,1971,2087,2222,2391,4002,2940
142.1348287,-36.74047342,1/04/2022,127.1,2.65,39.63,29.31,946,1230,1636,1921,1971,2087,2222,2391,4002,2940
142.1346999,-36.74055691,1/04/2022,127.1,2.39,39.2,27.18,940,1190,1636,1921,1971,2087,2226,2391,4002,2940
142.1346775,-36.74056268,1/04/2022,127.0,2.26,40.92,27.19,940,1190,1636,1921,1971,2087,2226,2391,4002,2940
142.1346561,-36.74057058,1/04/2022,127.0,2.265,42.08,26.75,940,1190,1636,1921,1971,2087,2226,2391,4002,2940
142.1346338,-36.74057666,1/04/2022,127.0,2.235,41.45,26.97,952,1198,1644,1922,2064,2250,2302,2532,3961,2818
142.1346127,-36.74058466,1/04/2022,127.0,2.19,41.33,27.21,952,1198,1644,1922,2064,2250,2302,2532,3961,2818
142.1345903,-36.74059096,1/04/2022,127.0,2.195,41.27,27.35,952,1198,1644,1922,2064,2250,2302,2532,3961,2818
142.1345701,-36.74060096,1/04/2022,127.0,2.165,40.27,27.67,952,1198,1644,1922,2064,2250,2302,2532,3961,2818
142.1345471,-36.74060756,1/04/2022,127.0,2.225,41.08,27.72,952,1198,1644,1922,2064,2250,2302,2532,3961,2818
142.1345267,-36.74061546,1/04/2022,127.0,2.275,41.5,26.88,917,1228,1692,1922,2064,2250,2452,2532,3961,2818
142.1345102,-36.74062176,1/04/2022,127.0,2.29,41.27,26.46,917,1228,1692,1922,2064,2250,2452,2532,3961,2818
142.1344958,-36.74062726,1/04/2022,127.0,2.25,40.7,26.96,917,1228,1692,1922,2064,2250,2452,2532,3961,2818
142.1344821,-36.74063246,1/04/2022,127.0,2.205,39.88,27.35,1002,1276,1730,1991,2084,2219,2454,2495,4049,2904
142.1344696,-36.74063956,1/04/2022,127.0,2.145,39.83,27.64,1002,1276,1730,1991,2084,2219,2454,2495,4049,2904
142.1344544,-36.74064536,1/04/2022,127.1,2.12,41.23,27.47,1002,1276,1730,1991,2084,2219,2454,2495,4049,2904
142.1344371,-36.74065196,1/04/2022,127.1,2.175,41.63,27.44,1002,1276,1730,1991,2084,2219,2454,2495,4049,2904
142.1344203,-36.74065836,1/04/2022,127.1,2.22,40.02,27.1,944,1206,1642,2012,2127,2274,2352,2562,4095,2863
142.134401,-36.74066566,1/04/2022,127.1,2.18,40.48,27.24,944,1206,1642,2012,2127,2274,2352,2562,4095,2863
142.1343797,-36.74067376,1/04/2022,127.1,2.165,41.17,27.36,944,1206,1642,2012,2127,2274,2352,2562,4095,2863
142.1343579,-36.74067986,1/04/2022,127.1,2.145,40.55,27.32,944,1206,1642,2012,2127,2274,2352,2562,4095,2863
142.1343362,-36.74068806,1/04/2022,127.1,2.155,40.1,26.83,944,1206,1642,2012,2127,2274,2352,2562,4095,2863
142.1343141,-36.74069876,1/04/2022,127.1,2.135,38.52,27.14,944,1206,1642,2012,2127,2274,2352,2562,4095,2863
142.1342924,-36.74070686,1/04/2022,127.1,2.195,38.4,26.82,968,1252,1714,2012,2127,2274,2358,2562,4095,2863
142.1342693,-36.74071566,1/04/2022,127.1,2.325,38.1,26.54,968,1252,1714,2012,2127,2274,2358,2562,4095,2863
142.1342461,-36.74072456,1/04/2022,127.1,2.37,37.92,26.25,1015,1300,1808,2012,2127,2274,2468,2562,4095,2863
142.1342254,-36.74073236,1/04/2022,127.2,2.365,38.05,25.88,1015,1300,1808,2012,2127,2274,2468,2562,4095,2863
142.1342051,-36.74073786,1/04/2022,127.2,2.31,37.6,26.17,1015,1300,1808,2012,2127,2274,2468,2562,4095,2863
142.1341838,-36.74074596,1/04/2022,127.2,2.23,36.27,26.74,1038,1328,1802,2037,2126,2268,2398,2554,4065,2863
142.1341609,-36.74075476,1/04/2022,127.2,2.17,34.15,26.67,1038,1328,1802,2037,2126,2268,2398,2554,4065,2863
142.134138,-36.74076366,1/04/2022,127.2,2.18,32.23,26.49,1038,1328,1802,2037,2126,2268,2398,2554,4065,2863
142.1341151,-36.74077226,1/04/2022,127.2,2.19,32.52,26.68,1038,1328,1802,2037,2126,2268,2398,2554,4065,2863
142.1340932,-36.74078296,1/04/2022,127.2,2.185,33.77,26.82,1038,1328,1802,2037,2126,2268,2398,2554,4065,2863
142.1340703,-36.74079156,1/04/2022,127.2,2.235,32.33,26.96,1004,1340,1814,2037,2126,2268,2362,2554,4065,2863
142.1340475,-36.74080026,1/04/2022,127.2,2.24,31.45,27.11,1004,1340,1814,2037,2126,2268,2362,2554,4065,2863
142.1340234,-36.74080726,1/04/2022,127.2,2.28,32.45,26.81,1004,1340,1814,2037,2126,2268,2362,2554,4065,2863
142.1340017,-36.74081786,1/04/2022,127.1,2.31,33.17,26.93,1058,1348,1830,2119,2196,2331,2454,2621,4172,2943
142.1339777,-36.74082456,1/04/2022,127.1,2.21,33.23,26.99,1058,1348,1830,2119,2196,2331,2454,2621,4172,2943
142.133956,-36.74083526,1/04/2022,127.2,2.17,33.05,26.6,1072,1318,1782,2078,2127,2300,2390,2584,4122,2882
142.133932,-36.74084206,1/04/2022,127.2,2.25,33.23,26.56,1072,1318,1782,2078,2127,2300,2390,2584,4122,2882
142.1339102,-36.74085276,1/04/2022,127.2,2.325,34.17,26.83,1072,1318,1782,2078,2127,2300,2390,2584,4122,2882
142.1338861,-36.74085956,1/04/2022,127.2,2.295,33.63,27.15,1072,1318,1782,2078,2127,2300,2390,2584,4122,2882
142.1338643,-36.74087006,1/04/2022,127.2,2.25,34.08,27.5,1072,1318,1782,2078,2127,2300,2390,2584,4122,2882
142.1338413,-36.74087876,1/04/2022,127.2,2.135,33.77,27.36,1032,1320,1782,2078,2127,2300,2376,2584,4122,2882
142.1338174,-36.74088566,1/04/2022,127.1,2.125,33.63,26.94,1032,1320,1782,2078,2127,2300,2376,2584,4122,2882
142.1337945,-36.74089436,1/04/2022,127.1,2.19,33.25,26.74,1032,1320,1782,2078,2127,2300,2376,2584,4122,2882
142.1337727,-36.74090496,1/04/2022,127.1,2.255,33.15,26.75,1032,1320,1782,2078,2127,2300,2376,2584,4122,2882
142.1337488,-36.74091186,1/04/2022,127.1,2.225,32.77,26.65,1066,1340,1854,2044,2122,2285,2428,2594,4050,2793
142.1337259,-36.74092066,1/04/2022,127.1,2.24,31.77,26.46,1066,1340,1854,2044,2122,2285,2428,2594,4050,2793
142.133703,-36.74092946,1/04/2022,127.1,2.315,30.45,26.46,1066,1340,1854,2044,2122,2285,2428,2594,4050,2793
142.1336812,-36.74093996,1/04/2022,127.1,2.24,31.3,26.15,1066,1340,1854,2044,2122,2285,2428,2594,4050,2793
142.1336582,-36.74094876,1/04/2022,127.1,2.185,32.7,26.22,1066,1340,1854,2044,2122,2285,2428,2594,4050,2793
142.1336352,-36.74095736,1/04/2022,127.0,2.13,32.63,26.35,1060,1312,1808,2044,2122,2285,2386,2594,4050,2793
142.1336123,-36.74096606,1/04/2022,127.0,2.07,31.15,26.51,1060,1312,1808,2044,2122,2285,2386,2594,4050,2793
142.1335894,-36.74097476,1/04/2022,127.0,1.985,31.45,26.71,1060,1312,1808,2044,2122,2285,2386,2594,4050,2793
142.1335666,-36.74098346,1/04/2022,127.0,2.025,32.63,26.54,1060,1312,1808,2044,2122,2285,2386,2594,4050,2793
142.1335426,-36.74099046,1/04/2022,127.0,2.1,32.25,27.07,1060,1312,1808,2044,2122,2285,2386,2594,4050,2793
142.1335208,-36.74100106,1/04/2022,127.0,2.115,32.58,27.03,1082,1344,1844,2119,2166,2317,2438,2617,4127,2890
142.1334978,-36.74100956,1/04/2022,127.0,2.125,33.23,26.82,1082,1344,1844,2119,2166,2317,2438,2617,4127,2890
142.1334749,-36.74101826,1/04/2022,127.0,2.185,33.67,27.29,1082,1344,1844,2119,2166,2317,2438,2617,4127,2890
142.1334509,-36.74102516,1/04/2022,127.0,2.195,32.4,27.42,1082,1344,1844,2119,2166,2317,2438,2617,4127,2890
142.133428,-36.74103386,1/04/2022,127.0,2.18,32.65,27.51,1082,1344,1844,2119,2166,2317,2438,2617,4127,2890
142.1334062,-36.74104456,1/04/2022,127.0,2.09,32.08,27.61,1026,1272,1772,2119,2166,2317,2386,2617,4127,2890
142.1333832,-36.74105326,1/04/2022,127.0,2.105,33.85,27.75,1026,1272,1772,2119,2166,2317,2386,2617,4127,2890
142.1333603,-36.74106186,1/04/2022,127.1,2.085,33.75,27.31,1026,1272,1772,2119,2166,2317,2386,2617,4127,2890
142.1333375,-36.74107056,1/04/2022,127.1,2.13,33.5,27.21,1026,1272,1772,2119,2166,2317,2386,2617,4127,2890
142.1333146,-36.74107926,1/04/2022,127.1,2.125,32.08,27.21,1026,1272,1772,2119,2166,2317,2386,2617,4127,2890
142.1332906,-36.74108616,1/04/2022,127.1,2.09,32.75,26.93,956,1260,1714,2026,2124,2253,2358,2551,4056,2842
142.1332678,-36.74109486,1/04/2022,127.1,2.125,32.4,27.24,1078,1332,1848,2026,2124,2253,2414,2551,4056,2842
142.1332449,-36.74110356,1/04/2022,127.1,2.175,32.92,26.99,1078,1332,1848,2026,2124,2253,2414,2551,4056,2842
142.1332231,-36.74111416,1/04/2022,127.1,2.205,32.4,27.44,1078,1332,1848,2026,2124,2253,2414,2551,4056,2842
142.133199,-36.74112096,1/04/2022,127.1,2.13,30.73,27.64,1078,1332,1848,2026,2124,2253,2414,2551,4056,2842
142.1331773,-36.74113166,1/04/2022,127.1,2.11,30.28,27.21,1032,1284,1748,2026,2124,2253,2374,2551,4056,2842
142.1331533,-36.74113846,1/04/2022,127.1,2.125,30.48,27.11,1032,1284,1748,2026,2124,2253,2374,2551,4056,2842
142.1331315,-36.74114906,1/04/2022,127.1,2.175,31.55,27.08,1032,1284,1748,2026,2124,2253,2374,2551,4056,2842
142.1331075,-36.74115586,1/04/2022,127.1,2.195,31.8,27.43,1032,1284,1748,2026,2124,2253,2374,2551,4056,2842
142.1330847,-36.74116466,1/04/2022,127.1,2.255,32.27,27.35,1032,1284,1748,2026,2124,2253,2374,2551,4056,2842
142.1330618,-36.74117326,1/04/2022,127.2,2.295,32.5,27.22,956,1216,1674,1965,2101,2199,2374,2529,3969,2734
142.1330389,-36.74118216,1/04/2022,127.2,2.3,31.02,27.6,956,1216,1674,1965,2101,2199,2374,2529,3969,2734
142.1330161,-36.74119086,1/04/2022,127.2,2.31,30.9,27.74,1010,1262,1740,1976,2114,2258,2412,2514,4044,2804
142.1329932,-36.74119946,1/04/2022,127.2,2.305,31.7,27.32,1010,1262,1740,1976,2114,2258,2412,2514,4044,2804
142.1329714,-36.74120996,1/04/2022,127.2,2.39,32.1,27.11,926,1210,1684,1976,2114,2258,2302,2514,4044,2804
142.1329485,-36.74121866,1/04/2022,127.2,2.36,31.7,27.47,926,1210,1684,1976,2114,2258,2302,2514,4044,2804
142.1329256,-36.74122746,1/04/2022,127.2,2.315,30.95,27.36,926,1210,1684,1976,2114,2258,2302,2514,4044,2804
142.1329027,-36.74123616,1/04/2022,127.2,2.37,30.35,27.33,926,1210,1684,1976,2114,2258,2302,2514,4044,2804
142.1328788,-36.74124296,1/04/2022,127.3,2.42,31.77,27.08,926,1210,1684,1976,2114,2258,2302,2514,4044,2804
142.1328571,-36.74125356,1/04/2022,127.3,2.57,31.3,26.85,900,1210,1660,1910,2009,2176,2342,2472,3933,2709
142.1328343,-36.74126216,1/04/2022,127.3,2.605,32.2,26.65,900,1210,1660,1910,2009,2176,2342,2472,3933,2709
142.1328114,-36.74127076,1/04/2022,127.3,2.555,31.55,26.83,900,1210,1660,1910,2009,2176,2342,2472,3933,2709
142.1327876,-36.74127766,1/04/2022,127.3,2.555,31.98,26.69,928,1194,1642,1910,2009,2176,2276,2472,3933,2709
142.1327648,-36.74128646,1/04/2022,127.4,2.555,31.57,26.71,928,1194,1642,1910,2009,2176,2276,2472,3933,2709
142.132743,-36.74129716,1/04/2022,127.4,2.58,31.85,26.68,916,1166,1612,1910,2009,2176,2260,2472,3933,2709
142.132719,-36.74130396,1/04/2022,127.4,2.605,32.45,27.88,916,1166,1612,1910,2009,2176,2260,2472,3933,2709
142.1326973,-36.74131446,1/04/2022,127.4,2.645,31.6,28.18,916,1166,1612,1910,2009,2176,2260,2472,3933,2709
142.1326745,-36.74132316,1/04/2022,127.5,2.62,31.63,28.51,916,1166,1612,1910,2009,2176,2260,2472,3933,2709
142.1326515,-36.74133166,1/04/2022,127.5,2.53,31.93,28.9,916,1166,1612,1910,2009,2176,2260,2472,3933,2709
142.1326288,-36.74134036,1/04/2022,127.6,2.46,31.43,29.19,924,1188,1644,1979,2060,2224,2396,2547,3974,2748
142.1326049,-36.74134716,1/04/2022,127.7,2.52,30.5,29.24,924,1188,1644,1979,2060,2224,2396,2547,3974,2748
142.1325832,-36.74135756,1/04/2022,127.7,2.565,29.93,28.93,924,1188,1644,1979,2060,2224,2396,2547,3974,2748
142.1325605,-36.74136636,1/04/2022,127.8,2.55,28.52,28.83,924,1188,1644,1979,2060,2224,2396,2547,3974,2748
142.1325377,-36.74137496,1/04/2022,127.8,2.52,30.1,28.6,954,1174,1676,1964,2037,2178,2356,2457,4026,2803
142.1325138,-36.74138176,1/04/2022,127.9,2.56,29.35,28.01,933,1214,1696,1964,2037,2178,2398,2457,4026,2803
142.1324921,-36.74139226,1/04/2022,128.0,2.545,28.85,27.57,933,1214,1696,1964,2037,2178,2398,2457,4026,2803
142.1324694,-36.74140086,1/04/2022,128.1,2.54,28.52,27.38,933,1214,1696,1964,2037,2178,2398,2457,4026,2803
142.1324468,-36.74140946,1/04/2022,128.2,2.52,28.8,27.17,933,1214,1696,1964,2037,2178,2398,2457,4026,2803
142.132423,-36.74141626,1/04/2022,128.2,2.475,27.6,27.04,933,1214,1696,1964,2037,2178,2398,2457,4026,2803
142.1324005,-36.74142506,1/04/2022,128.3,2.485,27.15,27.08,975,1250,1722,2024,2136,2274,2432,2564,4094,2842
142.132379,-36.74143556,1/04/2022,128.4,2.48,27.32,27.11,975,1250,1722,2024,2136,2274,2432,2564,4094,2842
142.1323563,-36.74144416,1/04/2022,128.5,2.495,28.07,26.99,975,1250,1722,2024,2136,2274,2432,2564,4094,2842
142.1323337,-36.74145276,1/04/2022,128.6,2.57,28.57,27.11,975,1250,1722,2024,2136,2274,2432,2564,4094,2842
142.1323101,-36.74145946,1/04/2022,128.7,2.555,29.53,27.53,975,1250,1722,2024,2136,2274,2432,2564,4094,2842
142.1322886,-36.74146996,1/04/2022,128.8,2.625,29.43,26.94,986,1274,1770,2024,2136,2274,2454,2564,4094,2842
142.132266,-36.74147856,1/04/2022,128.9,2.66,28.13,26.57,986,1274,1770,2024,2136,2274,2454,2564,4094,2842
142.1322434,-36.74148706,1/04/2022,128.9,2.67,29.53,26.28,986,1274,1770,2024,2136,2274,2454,2564,4094,2842
142.1322208,-36.74149566,1/04/2022,129.0,2.655,29.7,26.26,986,1274,1770,2024,2136,2274,2454,2564,4094,2842
142.1321983,-36.74150426,1/04/2022,129.0,2.675,29.7,26.01,986,1274,1770,2024,2136,2274,2454,2564,4094,2842
142.1321757,-36.74151286,1/04/2022,129.1,2.705,27.88,26.06,990,1302,1766,2007,2074,2245,2410,2512,4098,2867
142.1321532,-36.74152146,1/04/2022,129.2,2.66,28.6,26.06,990,1302,1766,2007,2074,2245,2410,2512,4098,2867
142.1321306,-36.74153006,1/04/2022,129.2,2.63,28.35,25.68,990,1302,1766,2007,2074,2245,2410,2512,4098,2867
142.1321081,-36.74153856,1/04/2022,129.3,2.655,27.42,25.94,990,1302,1766,2007,2074,2245,2410,2512,4098,2867
142.1320854,-36.74154716,1/04/2022,129.3,2.625,27.4,26.32,990,1302,1766,2007,2074,2245,2410,2512,4098,2867
142.1320628,-36.74155566,1/04/2022,129.4,2.625,27.42,26.9,1000,1300,1792,2111,2225,2375,2438,2666,4184,2979
142.1320401,-36.74156436,1/04/2022,129.4,2.565,26.57,27.26,1000,1300,1792,2111,2225,2375,2438,2666,4184,2979
142.1320165,-36.74157106,1/04/2022,129.5,2.545,27.55,27.07,1000,1300,1792,2111,2225,2375,2438,2666,4184,2979
142.1319949,-36.74158156,1/04/2022,129.5,2.635,26.37,26.86,1000,1300,1792,2111,2225,2375,2438,2666,4184,2979
142.1319724,-36.74159016,1/04/2022,129.6,2.64,26.45,26.29,1000,1300,1792,2111,2225,2375,2438,2666,4184,2979
142.1319487,-36.74159696,1/04/2022,129.6,2.645,26.9,25.53,912,1154,1624,2009,2100,2220,2242,2542,4010,2863
142.1319261,-36.74160556,1/04/2022,129.7,2.615,29.75,25.76,912,1154,1624,2009,2100,2220,2242,2542,4010,2863
142.1319046,-36.74161606,1/04/2022,129.7,2.695,30.6,25.97,912,1154,1624,2009,2100,2220,2242,2542,4010,2863
142.1318811,-36.74162306,1/04/2022,129.7,2.615,30.13,25.88,912,1154,1624,2009,2100,2220,2242,2542,4010,2863
142.1318601,-36.74163438,1/04/2022,129.8,2.655,29.5,25.31,912,1154,1624,2009,2100,2220,2242,2542,4010,2863
142.1318423,-36.74165349,1/04/2022,129.8,2.75,31.2,25.58,970,1262,1790,2009,2100,2220,2464,2542,4010,2863
142.1318198,-36.74166418,1/04/2022,129.8,2.74,31.32,25.64,970,1262,1790,2009,2100,2220,2464,2542,4010,2863
142.1317961,-36.74167103,1/04/2022,129.8,2.795,31.7,25.46,970,1262,1790,2009,2100,2220,2464,2542,4010,2863
142.1317699,-36.74166939,1/04/2022,129.9,2.805,32.1,25.31,970,1262,1790,2009,2100,2220,2464,2542,4010,2863
142.1317408,-36.74166408,1/04/2022,129.9,2.895,31.98,25.63,954,1272,1754,1867,1966,2105,2402,2456,3874,2775
142.1317143,-36.74166631,1/04/2022,129.9,2.93,31.55,25.26,954,1272,1754,1867,1966,2105,2402,2456,3874,2775
142.1316909,-36.74167385,1/04/2022,129.9,2.895,32.5,25.61,954,1272,1754,1867,1966,2105,2402,2456,3874,2775
142.1316728,-36.74168956,1/04/2022,130.0,2.795,31.0,25.99,954,1272,1754,1867,1966,2105,2402,2456,3874,2775
142.1316526,-36.74170276,1/04/2022,130.0,2.66,32.17,25.61,954,1272,1754,1867,1966,2105,2402,2456,3874,2775
142.1316309,-36.7417136,1/04/2022,130.0,2.635,31.7,26.31,972,1188,1684,1867,1966,2105,2276,2456,3874,2775
142.1316068,-36.74171912,1/04/2022,130.0,2.715,31.98,26.26,972,1188,1684,1867,1966,2105,2276,2456,3874,2775
142.1315811,-36.74172168,1/04/2022,130.1,2.735,32.15,26.1,972,1188,1684,1867,1966,2105,2276,2456,3874,2775
142.1315536,-36.74172245,1/04/2022,130.1,2.845,32.13,26.4,972,1188,1684,1867,1966,2105,2276,2456,3874,2775
142.1315261,-36.74172507,1/04/2022,130.1,3.04,32.5,26.5,972,1188,1684,1867,1966,2105,2276,2456,3874,2775
142.1315005,-36.74173095,1/04/2022,130.1,3.045,31.65,26.82,919,1216,1672,1871,1978,2121,2264,2403,3978,2846
142.1314777,-36.74174047,1/04/2022,130.2,2.915,33.88,27.4,976,1278,1746,1877,1899,2088,2292,2342,3855,2792
142.1314635,-36.74175832,1/04/2022,130.2,2.91,34.08,27.11,976,1278,1746,1877,1899,2088,2292,2342,3855,2792
142.1314512,-36.74178015,1/04/2022,130.3,2.975,34.95,27.29,976,1278,1746,1877,1899,2088,2292,2342,3855,2792
142.1314323,-36.74179466,1/04/2022,130.3,2.96,34.33,27.65,976,1278,1746,1877,1899,2088,2292,2342,3855,2792
142.1314098,-36.74180346,1/04/2022,130.4,3.0,31.27,26.25,921,1192,1634,1877,1899,2088,2292,2342,3855,2792
142.1313881,-36.74181376,1/04/2022,130.4,3.045,33.42,26.44,921,1192,1634,1877,1899,2088,2292,2342,3855,2792
142.1313662,-36.74182388,1/04/2022,130.5,3.03,32.73,26.18,921,1192,1634,1877,1899,2088,2292,2342,3855,2792
142.1313433,-36.74183208,1/04/2022,130.6,3.105,34.05,26.06,897,1148,1592,1877,1899,2088,2222,2342,3855,2792
142.1313204,-36.74184048,1/04/2022,130.6,3.15,34.73,26.24,897,1148,1592,1877,1899,2088,2222,2342,3855,2792
142.1312966,-36.74184686,1/04/2022,130.7,3.115,34.58,26.1,922,1144,1642,1867,1954,2094,2172,2399,4008,2887
142.1312738,-36.74185546,1/04/2022,130.7,3.12,34.85,26.15,922,1144,1642,1867,1954,2094,2172,2399,4008,2887
142.1312511,-36.74186406,1/04/2022,130.8,3.06,33.55,26.15,922,1144,1642,1867,1954,2094,2172,2399,4008,2887
142.1312275,-36.74187086,1/04/2022,130.8,3.07,34.25,25.74,922,1144,1642,1867,1954,2094,2172,2399,4008,2887
