lat,lon,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
5933215.0,600835.0,1124,1388,1824,2034,2096,2185,2392,2493,4103,2994
5933215.0,600845.0,1072,1364,1834,2095,2150,2291,2384,2570,4170,3012
5933215.0,600855.0,1172,1444,1936,2095,2150,2291,2574,2570,4170,3012
5933215.0,600865.0,1072,1378,1884,2093,2190,2304,2420,2593,4140,3023
5933215.0,600875.0,1080,1358,1808,2093,2190,2304,2378,2593,4140,3023
5933215.0,600885.0,1194,1466,1920,2090,2142,2299,2482,2535,4087,3011
5933215.0,600895.0,1122,1410,1826,2090,2142,2299,2418,2535,4087,3011
5933215.0,600905.0,1078,1332,1766,2009,2068,2172,2282,2425,4055,2983
5933215.0,600915.0,1106,1378,1786,2009,2068,2172,2322,2425,4055,2983
5933215.0,600925.0,1150,1398,1882,2039,2143,2300,2410,2573,4010,2998
5933215.0,600935.0,1166,1466,1896,2039,2143,2300,2424,2573,4010,2998
5933215.0,600945.0,794,1018,1374,1824,1791,2014,2030,2294,3863,2749
5933215.0,600955.0,697,1015,1338,1824,1791,2014,2024,2294,3863,2749
5933215.0,600965.0,954,1284,1730,1942,2133,2244,2366,2554,4020,2932
5933215.0,600975.0,1019,1278,1732,1942,2133,2244,2364,2554,4020,2932
5933215.0,600985.0,1060,1354,1816,2041,2081,2236,2364,2483,4137,2991
5933215.0,600995.0,1040,1332,1748,2041,2081,2236,2360,2483,4137,2991
5933215.0,601005.0,1007,1262,1750,1897,2006,2123,2330,2447,4019,2883
5933215.0,601015.0,987,1248,1694,1897,2006,2123,2284,2447,4019,2883
5933215.0,601025.0,994,1262,1700,1903,1956,2115,2302,2385,4010,2831
5933215.0,601035.0,1026,1238,1698,1903,1956,2115,2260,2385,4010,2831
5933215.0,601045.0,993,1276,1776,1938,2018,2187,2360,2436,4064,2838
5933215.0,601055.0,1030,1334,1804,1938,2018,2187,2414,2436,4064,2838
5933215.0,601065.0,1000,1252,1754,2007,2074,2245,2408,2512,4098,2867
5933215.0,601075.0,954,1236,1736,2007,2074,2245,2386,2512,4098,2867
5933215.0,601085.0,968,1232,1742,2024,2136,2274,2414,2564,4094,2842
5933215.0,601095.0,975,1250,1722,2024,2136,2274,2432,2564,4094,2842
5933215.0,601105.0,933,1214,1696,1964,2037,2178,2398,2457,4026,2803
5933215.0,601115.0,954,1174,1676,1964,2037,2178,2356,2457,4026,2803
5933215.0,601125.0,948,1254,1700,1972,2127,2253,2292,2519,4050,2831
5933215.0,601135.0,1064,1306,1782,1972,2127,2253,2432,2519,4050,2831
5933215.0,601145.0,1096,1368,1866,2133,2219,2360,2492,2626,4148,2905
5933215.0,601155.0,1154,1454,1904,2133,2219,2360,2546,2626,4148,2905
5933215.0,601165.0,1248,1530,2076,2256,2315,2442,2640,2779,4251,3000
5933215.0,601175.0,1260,1570,2072,2256,2315,2442,2688,2779,4251,3000
5933215.0,601185.0,1238,1536,1996,2237,2309,2445,2644,2780,4218,3022
5933215.0,601195.0,1250,1532,2022,2237,2309,2445,2612,2780,4218,3022
5933215.0,601205.0,1266,1558,2086,2268,2324,2471,2634,2746,4235,3013
5933215.0,601215.0,1234,1538,2060,2268,2324,2471,2654,2746,4235,3013
5933215.0,601225.0,1234,1496,2008,2250,2326,2479,2596,2734,4224,3024
5933215.0,601235.0,1198,1470,1930,2250,2326,2479,2558,2734,4224,3024
5933215.0,601245.0,1256,1500,2006,2262,2318,2486,2642,2750,4243,3012
5933215.0,601255.0,1270,1544,2084,2262,2318,2486,2664,2750,4243,3012
5933215.0,601265.0,1256,1564,2066,2265,2350,2464,2668,2748,4158,2949
5933215.0,601275.0,1228,1532,2024,2265,2350,2464,2608,2748,4158,2949
5933215.0,601285.0,1074,1378,1836,2087,2168,2285,2468,2496,3962,2833
5933215.0,601295.0,1016,1272,1780,2087,2168,2285,2406,2496,3962,2833
5933215.0,601305.0,1120,1428,1920,2322,2451,2593,2554,2850,4321,3166
5933215.0,601315.0,1286,1582,2066,2322,2451,2593,2744,2850,4321,3166
5933215.0,601325.0,1440,1632,2248,2528,2514,2718,2988,3026,4302,3164
5933215.0,601335.0,1344,1758,2376,2528,2514,2718,2938,3026,4302,3164
5933215.0,601345.0,1220,1470,1862,1685,2143,2258,2862,2428,3394,2562
5933215.0,601355.0,665,958,1224,1685,2143,2258,2248,2428,3394,2562
5933215.0,601365.0,742,812,1022,1580,1931,2103,1982,2389,3290,2381
5933215.0,601375.0,898,1076,1412,1580,1931,2103,2258,2389,3290,2381
5933205.0,600195.0,701,976,1388,1531,1578,1686,1788,1887,3180,2122
5933205.0,600205.0,754,986,1382,1514,1599,1679,1824,1890,3192,2137
5933205.0,600215.0,740,985,1370,1514,1599,1679,1782,1890,3192,2137
5933205.0,600225.0,714,970,1350,1530,1581,1668,1800,1867,3180,2138
5933205.0,600235.0,750,979,1340,1530,1581,1668,1772,1867,3180,2138
5933205.0,600245.0,749,980,1362,1520,1554,1653,1744,1840,3163,2142
5933205.0,600255.0,702,952,1324,1520,1554,1653,1726,1840,3163,2142
5933205.0,600265.0,742,976,1316,1482,1533,1619,1768,1834,3155,2121
5933205.0,600275.0,700,946,1312,1482,1533,1619,1710,1834,3155,2121
5933205.0,600285.0,672,922,1274,1478,1540,1657,1696,1859,3156,2087
5933205.0,600295.0,712,950,1324,1478,1540,1657,1746,1859,3156,2087
5933205.0,600305.0,722,952,1382,1589,1672,1751,1862,1974,3196,2107
5933205.0,600315.0,744,992,1414,1589,1672,1751,1870,1974,3196,2107
5933205.0,600325.0,814,1070,1490,1612,1658,1814,1992,1974,3212,2117
5933205.0,600335.0,784,1036,1422,1612,1658,1814,1926,1974,3212,2117
5933205.0,600345.0,670,958,1350,1531,1602,1686,1798,1904,3176,2124
5933205.0,600355.0,686,965,1342,1531,1602,1686,1790,1904,3176,2124
5933205.0,600365.0,718,966,1362,1617,1683,1796,1842,2017,3213,2163
5933205.0,600375.0,758,1038,1416,1617,1683,1796,1898,2017,3213,2163
5933205.0,600385.0,763,1042,1466,1637,1729,1839,1968,2046,3323,2236
5933205.0,600395.0,764,1042,1416,1637,1729,1839,1916,2046,3323,2236
5933205.0,600405.0,754,1008,1398,1693,1780,1924,1918,2146,3386,2320
5933205.0,600415.0,784,1090,1508,1693,1780,1924,1994,2146,3386,2320
5933205.0,600425.0,768,1092,1498,1732,1821,1918,2004,2137,3409,2294
5933205.0,600435.0,772,1054,1456,1732,1821,1918,2014,2137,3409,2294
5933205.0,600445.0,742,1050,1446,1724,1824,1932,1932,2104,3394,2248
5933205.0,600455.0,804,1124,1560,1724,1824,1932,2066,2104,3394,2248
5933205.0,600465.0,862,1136,1622,1815,1881,2005,2192,2261,3499,2421
5933205.0,600475.0,800,1106,1594,1815,1881,2005,2120,2261,3499,2421
5933205.0,600485.0,852,1136,1588,1840,1953,2034,2170,2318,3795,2889
5933205.0,600495.0,930,1216,1628,1840,1953,2034,2220,2318,3795,2889
5933205.0,600505.0,948,1188,1562,1811,1850,1998,2142,2312,3883,2787
5933205.0,600515.0,984,1244,1658,1811,1850,1998,2196,2312,3883,2787
5933205.0,600525.0,918,1170,1558,1689,1761,1875,2106,2137,3843,2708
5933205.0,600535.0,822,1038,1410,1689,1761,1875,1924,2137,3843,2708
5933205.0,600545.0,822,1076,1404,1678,1714,1860,1954,2103,3899,2762
5933205.0,600555.0,882,1084,1456,1678,1714,1860,2040,2103,3899,2762
5933205.0,600565.0,916,1136,1550,1769,1852,1959,2038,2224,4044,2841
5933205.0,600575.0,944,1192,1604,1769,1852,1959,2160,2224,4044,2841
5933205.0,600585.0,915,1184,1570,1799,1845,1975,2088,2245,4049,2852
5933205.0,600595.0,912,1140,1554,1799,1845,1975,2088,2245,4049,2852
5933205.0,600605.0,912,1152,1540,1747,1812,1938,2116,2243,4022,2828
5933205.0,600615.0,902,1128,1554,1747,1812,1938,2070,2243,4022,2828
5933205.0,600625.0,880,1104,1502,1688,1791,1926,1992,2138,4014,2802
5933205.0,600635.0,850,1114,1468,1688,1791,1926,2008,2138,4014,2802
5933205.0,600645.0,849,1090,1486,1706,1762,1909,1968,2157,4020,2790
5933205.0,600655.0,883,1104,1500,1706,1762,1909,1986,2157,4020,2790
5933205.0,600665.0,884,1112,1542,1755,1832,1969,2106,2229,3999,2819
5933205.0,600675.0,894,1162,1624,1755,1832,1969,2126,2229,3999,2819
5933205.0,600685.0,975,1210,1666,1811,1898,2024,2308,2387,3922,2769
5933205.0,600695.0,1040,1312,1772,1811,1898,2024,2500,2387,3922,2769
5933205.0,600705.0,1084,1332,1766,1989,2125,2208,2468,2525,4100,2963
5933205.0,600715.0,1126,1382,1820,1989,2125,2208,2482,2525,4100,2963
5933205.0,600725.0,1112,1414,1908,2081,2116,2267,2518,2524,4287,3084
5933205.0,600735.0,1064,1388,1842,2081,2116,2267,2448,2524,4287,3084
5933205.0,600745.0,1080,1340,1782,2011,2068,2235,2408,2497,4244,3064
5933205.0,600755.0,1126,1402,1870,2011,2068,2235,2416,2497,4244,3064
5933205.0,600765.0,1162,1444,1904,2060,2098,2271,2444,2524,4205,3038
5933205.0,600775.0,1190,1466,1886,2060,2098,2271,2478,2524,4205,3038
5933205.0,600785.0,1220,1500,1938,2188,2212,2352,2468,2605,4187,3050
5933205.0,600795.0,1146,1444,1916,2188,2212,2352,2458,2605,4187,3050
5933205.0,600805.0,1108,1408,1850,2117,2195,2317,2438,2602,4168,3032
5933205.0,600815.0,1058,1348,1816,2117,2195,2317,2364,2602,4168,3032
5933205.0,600825.0,1018,1302,1760,2034,2096,2185,2260,2493,4103,2994
5933205.0,600835.0,1028,1290,1772,2034,2096,2185,2276,2493,4103,2994
5933205.0,600845.0,1026,1324,1770,2095,2150,2291,2332,2570,4170,3012
5933205.0,600855.0,1194,1466,1954,2095,2150,2291,2536,2570,4170,3012
5933205.0,600865.0,1166,1482,1950,2093,2190,2304,2508,2593,4140,3023
5933205.0,600875.0,1110,1422,1838,2093,2190,2304,2430,2593,4140,3023
5933205.0,600885.0,1148,1456,1910,2090,2142,2299,2470,2535,4087,3011
5933205.0,600895.0,1202,1498,1944,2090,2142,2299,2486,2535,4087,3011
5933205.0,600905.0,1096,1386,1838,2009,2068,2172,2410,2425,4055,2983
5933205.0,600915.0,1128,1346,1820,2009,2068,2172,2332,2425,4055,2983
5933205.0,600925.0,1130,1438,1884,2039,2143,2300,2438,2573,4010,2998
5933205.0,600935.0,1138,1442,1862,2039,2143,2300,2460,2573,4010,2998
5933205.0,600945.0,875,1036,1426,1824,1791,2014,1970,2294,3863,2749
5933205.0,600955.0,764,1004,1326,1824,1791,2014,1900,2294,3863,2749
5933205.0,600965.0,1036,1274,1722,1942,2133,2244,2410,2554,4020,2932
5933205.0,600975.0,1116,1372,1852,1942,2133,2244,2500,2554,4020,2932
5933205.0,600985.0,1042,1364,1810,2041,2081,2236,2354,2483,4137,2991
5933205.0,600995.0,1010,1252,1684,2041,2081,2236,2286,2483,4137,2991
5933205.0,601005.0,1004,1306,1766,1897,2006,2123,2304,2447,4019,2883
5933205.0,601015.0,991,1246,1710,1897,2006,2123,2304,2447,4019,2883
5933205.0,601025.0,961,1238,1648,1903,1956,2115,2232,2385,4010,2831
5933205.0,601035.0,925,1212,1590,1903,1956,2115,2182,2385,4010,2831
5933205.0,601045.0,935,1172,1644,1938,2018,2187,2206,2436,4064,2838
5933205.0,601055.0,986,1238,1710,1938,2018,2187,2338,2436,4064,2838
5933205.0,601065.0,982,1272,1752,2007,2074,2245,2420,2512,4098,2867
5933205.0,601075.0,990,1302,1766,2007,2074,2245,2410,2512,4098,2867
5933205.0,601085.0,986,1274,1770,2024,2136,2274,2454,2564,4094,2842
5933205.0,601095.0,1001,1290,1796,2024,2136,2274,2468,2564,4094,2842
5933205.0,601105.0,984,1262,1750,1964,2037,2178,2372,2457,4026,2803
5933205.0,601115.0,960,1210,1688,1964,2037,2178,2346,2457,4026,2803
5933205.0,601125.0,980,1248,1708,1972,2127,2253,2342,2519,4050,2831
5933205.0,601135.0,1114,1390,1874,1972,2127,2253,2508,2519,4050,2831
5933205.0,601145.0,1096,1462,1938,2133,2219,2360,2564,2626,4148,2905
5933205.0,601155.0,1154,1456,1930,2133,2219,2360,2514,2626,4148,2905
5933205.0,601165.0,1192,1488,2002,2256,2315,2442,2552,2779,4251,3000
5933205.0,601175.0,1194,1510,2000,2256,2315,2442,2598,2779,4251,3000
5933205.0,601185.0,1226,1528,2028,2237,2309,2445,2622,2780,4218,3022
5933205.0,601195.0,1182,1516,2024,2237,2309,2445,2562,2780,4218,3022
5933205.0,601205.0,1196,1458,1974,2268,2324,2471,2548,2746,4235,3013
5933205.0,601215.0,1204,1514,2004,2268,2324,2471,2588,2746,4235,3013
5933205.0,601225.0,1226,1524,2048,2250,2326,2479,2670,2734,4224,3024
5933205.0,601235.0,1238,1556,2092,2250,2326,2479,2676,2734,4224,3024
5933205.0,601245.0,1236,1590,2062,2262,2318,2486,2656,2750,4243,3012
5933205.0,601255.0,1228,1526,2040,2262,2318,2486,2676,2750,4243,3012
5933205.0,601265.0,1202,1546,2052,2265,2350,2464,2676,2748,4158,2949
5933205.0,601275.0,1172,1508,2002,2265,2350,2464,2648,2748,4158,2949
5933205.0,601285.0,1162,1426,1966,2087,2168,2285,2578,2496,3962,2833
5933205.0,601295.0,1132,1456,1974,2087,2168,2285,2504,2496,3962,2833
5933205.0,601305.0,1194,1470,1938,2322,2451,2593,2654,2850,4321,3166
5933205.0,601315.0,1390,1746,2282,2322,2451,2593,2946,2850,4321,3166
5933205.0,601325.0,1444,1752,2250,2528,2514,2718,3112,3026,4302,3164
5933205.0,601335.0,1270,1660,2198,2528,2514,2718,2764,3026,4302,3164
5933205.0,601345.0,808,1036,1326,1685,2143,2258,2236,2428,3394,2562
5933205.0,601355.0,448,719,926,1685,2143,2258,2272,2428,3394,2562
5933205.0,601365.0,872,1036,1374,1580,1931,2103,2648,2389,3290,2381
5933205.0,601375.0,877,1178,1548,1580,1931,2103,2364,2389,3290,2381
5933195.0,600195.0,708,968,1372,1533,1564,1699,1750,1916,3212,2121
5933195.0,600205.0,758,1028,1392,1546,1601,1705,1840,1907,3196,2144
5933195.0,600215.0,770,1004,1374,1546,1601,1705,1810,1907,3196,2144
5933195.0,600225.0,730,974,1342,1532,1586,1701,1820,1906,3197,2120
5933195.0,600235.0,724,955,1318,1532,1586,1701,1748,1906,3197,2120
5933195.0,600245.0,733,984,1362,1554,1590,1717,1774,1895,3193,2131
5933195.0,600255.0,753,1018,1390,1554,1590,1717,1788,1895,3193,2131
5933195.0,600265.0,728,968,1330,1531,1569,1680,1754,1865,3190,2116
5933195.0,600275.0,714,955,1304,1531,1569,1680,1776,1865,3190,2116
5933195.0,600285.0,704,924,1290,1477,1551,1669,1734,1866,3140,2079
5933195.0,600295.0,733,960,1316,1477,1551,1669,1724,1866,3140,2079
5933195.0,600305.0,727,972,1350,1537,1616,1691,1824,1912,3153,2073
5933195.0,600315.0,698,968,1352,1537,1616,1691,1822,1912,3153,2073
5933195.0,600325.0,756,1016,1378,1577,1649,1762,1860,1987,3201,2096
5933195.0,600335.0,792,1054,1454,1577,1649,1762,1904,1987,3201,2096
5933195.0,600345.0,736,1016,1422,1598,1636,1753,1878,1990,3198,2107
5933195.0,600355.0,718,974,1362,1598,1636,1753,1848,1990,3198,2107
5933195.0,600365.0,692,960,1344,1590,1658,1755,1816,1985,3197,2109
5933195.0,600375.0,747,1028,1422,1590,1658,1755,1870,1985,3197,2109
5933195.0,600385.0,794,1060,1488,1669,1741,1874,1980,2082,3272,2157
5933195.0,600395.0,785,1014,1404,1669,1741,1874,1870,2082,3272,2157
5933195.0,600405.0,754,938,1332,1628,1674,1781,1830,1969,3314,2256
5933195.0,600415.0,738,996,1394,1628,1674,1781,1852,1969,3314,2256
5933195.0,600425.0,802,1054,1432,1649,1740,1844,1956,2076,3369,2276
5933195.0,600435.0,788,1064,1470,1649,1740,1844,1976,2076,3369,2276
5933195.0,600445.0,746,1040,1462,1695,1768,1900,1986,2136,3367,2220
5933195.0,600455.0,790,1064,1522,1695,1768,1900,2010,2136,3367,2220
5933195.0,600465.0,806,1116,1588,1766,1861,1971,2148,2199,3422,2265
5933195.0,600475.0,792,1156,1622,1766,1861,1971,2166,2199,3422,2265
5933195.0,600485.0,838,1156,1626,1856,1953,2075,2208,2280,3623,2588
5933195.0,600495.0,884,1186,1670,1856,1953,2075,2244,2280,3623,2588
5933195.0,600505.0,938,1198,1618,1902,1934,2091,2204,2310,3883,2831
5933195.0,600515.0,955,1186,1578,1902,1934,2091,2154,2310,3883,2831
5933195.0,600525.0,940,1212,1628,1733,1845,1931,2184,2212,3885,2785
5933195.0,600535.0,820,1052,1406,1733,1845,1931,1954,2212,3885,2785
5933195.0,600545.0,786,990,1358,1621,1669,1776,1872,2034,3805,2661
5933195.0,600555.0,845,1060,1438,1621,1669,1776,1966,2034,3805,2661
5933195.0,600565.0,906,1162,1504,1668,1769,1870,2074,2153,3925,2746
5933195.0,600575.0,917,1152,1550,1668,1769,1870,2134,2153,3925,2746
5933195.0,600585.0,884,1122,1516,1710,1754,1890,2036,2128,3978,2807
5933195.0,600595.0,872,1108,1504,1710,1754,1890,1996,2128,3978,2807
5933195.0,600605.0,899,1126,1504,1715,1770,1903,2068,2154,4001,2825
5933195.0,600615.0,902,1108,1510,1715,1770,1903,2054,2154,4001,2825
5933195.0,600625.0,876,1072,1466,1737,1812,1937,2010,2207,4034,2819
5933195.0,600635.0,871,1112,1484,1737,1812,1937,1962,2207,4034,2819
5933195.0,600645.0,910,1154,1532,1835,1852,2003,2032,2258,4071,2873
5933195.0,600655.0,983,1184,1594,1835,1852,2003,2160,2258,4071,2873
5933195.0,600665.0,1004,1188,1608,1787,1912,2026,2178,2276,3889,2781
5933195.0,600675.0,846,1208,1636,1787,1912,2026,2138,2276,3889,2781
5933195.0,600685.0,800,990,1310,1659,1665,1898,1948,2045,3579,2541
5933195.0,600695.0,585,875,1160,1659,1665,1898,1908,2045,3579,2541
5933195.0,600705.0,830,1112,1552,1896,2084,2219,2258,2478,4031,2922
5933195.0,600715.0,1090,1366,1870,1896,2084,2219,2446,2478,4031,2922
5933195.0,600725.0,1102,1404,1898,2172,2240,2378,2520,2657,4309,3145
5933195.0,600735.0,1140,1402,1896,2172,2240,2378,2500,2657,4309,3145
5933195.0,600745.0,1106,1410,1860,2110,2171,2341,2514,2599,4243,3074
5933195.0,600755.0,1128,1404,1842,2110,2171,2341,2438,2599,4243,3074
5933195.0,600765.0,1136,1396,1854,2056,2120,2270,2396,2517,4082,2974
5933195.0,600775.0,1082,1382,1838,2056,2120,2270,2406,2517,4082,2974
5933195.0,600785.0,1036,1350,1776,2054,2084,2229,2370,2503,4033,2945
5933195.0,600795.0,1044,1326,1830,2054,2084,2229,2332,2503,4033,2945
5933195.0,600805.0,1100,1396,1810,2154,2189,2309,2450,2596,4164,3046
5933195.0,600815.0,1128,1430,1938,2154,2189,2309,2494,2596,4164,3046
5933195.0,600825.0,1086,1324,1788,2125,2190,2349,2366,2608,4245,3095
5933195.0,600835.0,1086,1346,1842,2125,2190,2349,2398,2608,4245,3095
5933195.0,600845.0,1064,1372,1810,2127,2158,2305,2366,2584,4200,3082
5933195.0,600855.0,1166,1442,1920,2127,2158,2305,2432,2584,4200,3082
5933195.0,600865.0,1218,1470,1956,2162,2235,2348,2556,2656,4204,3082
5933195.0,600875.0,1122,1426,1894,2162,2235,2348,2454,2656,4204,3082
5933195.0,600885.0,1086,1436,1862,2164,2262,2317,2426,2636,4192,3077
5933195.0,600895.0,1206,1508,1986,2164,2262,2317,2542,2636,4192,3077
5933195.0,600905.0,1170,1442,1908,2035,2155,2275,2462,2529,4054,3003
5933195.0,600915.0,1072,1344,1780,2035,2155,2275,2286,2529,4054,3003
5933195.0,600925.0,1070,1360,1820,2033,2093,2165,2386,2448,4008,2941
5933195.0,600935.0,1120,1438,1886,2033,2093,2165,2464,2448,4008,2941
5933195.0,600945.0,1060,1372,1806,1909,2026,2113,2388,2360,3915,2880
5933195.0,600955.0,1010,1264,1684,1909,2026,2113,2286,2360,3915,2880
5933195.0,600965.0,1102,1368,1796,1980,2050,2224,2458,2517,4038,2896
5933195.0,600975.0,1090,1410,1866,1980,2050,2224,2476,2517,4038,2896
5933195.0,600985.0,1068,1320,1748,1949,2009,2165,2336,2412,4105,2936
5933195.0,600995.0,1012,1262,1664,1949,2009,2165,2266,2412,4105,2936
5933195.0,601005.0,986,1250,1676,1871,1978,2121,2252,2403,3978,2846
5933195.0,601015.0,914,1176,1632,1871,1978,2121,2208,2403,3978,2846
5933195.0,601025.0,899,1132,1578,1867,1966,2105,2152,2456,3874,2775
5933195.0,601035.0,893,1130,1598,1867,1966,2105,2200,2456,3874,2775
5933195.0,601045.0,904,1178,1614,2009,2100,2220,2182,2542,4010,2863
5933195.0,601055.0,912,1154,1624,2009,2100,2220,2242,2542,4010,2863
5933195.0,601065.0,1000,1300,1792,2111,2225,2375,2438,2666,4184,2979
5933195.0,601075.0,1100,1438,1902,2111,2225,2375,2552,2666,4184,2979
5933195.0,601085.0,1068,1386,1884,2078,2198,2347,2566,2601,4158,2933
5933195.0,601095.0,1030,1304,1788,2078,2198,2347,2468,2601,4158,2933
5933195.0,601105.0,960,1266,1716,1971,2029,2193,2346,2464,4076,2855
5933195.0,601115.0,968,1248,1698,1971,2029,2193,2300,2464,4076,2855
5933195.0,601125.0,1009,1282,1772,2038,2150,2260,2358,2593,4100,2845
5933195.0,601135.0,1072,1394,1900,2038,2150,2260,2512,2593,4100,2845
5933195.0,601145.0,1144,1436,1936,2177,2208,2401,2552,2649,4159,2918
5933195.0,601155.0,1116,1428,1888,2177,2208,2401,2524,2649,4159,2918
5933195.0,601165.0,1140,1484,1970,2194,2287,2397,2608,2701,4189,2945
5933195.0,601175.0,1182,1482,1976,2194,2287,2397,2566,2701,4189,2945
5933195.0,601185.0,1162,1484,1958,2221,2298,2424,2570,2743,4188,2998
5933195.0,601195.0,1190,1460,1980,2221,2298,2424,2548,2743,4188,2998
5933195.0,601205.0,1222,1476,1992,2264,2336,2446,2566,2746,4206,3003
5933195.0,601215.0,1220,1516,2008,2264,2336,2446,2592,2746,4206,3003
5933195.0,601225.0,1250,1528,2072,2250,2315,2467,2644,2750,4258,3024
5933195.0,601235.0,1214,1548,2046,2250,2315,2467,2634,2750,4258,3024
5933195.0,601245.0,1208,1474,1984,2250,2281,2434,2620,2704,4226,2988
5933195.0,601255.0,1204,1490,2008,2250,2281,2434,2622,2704,4226,2988
5933195.0,601265.0,1216,1520,2006,2214,2243,2429,2654,2711,4189,2935
5933195.0,601275.0,1192,1482,1960,2214,2243,2429,2566,2711,4189,2935
5933195.0,601285.0,1130,1374,1904,2188,2181,2360,2518,2692,4168,2913
5933195.0,601295.0,1096,1422,1912,2188,2181,2360,2462,2692,4168,2913
5933195.0,601305.0,1186,1500,2008,2337,2412,2482,2706,2794,4301,3132
5933195.0,601315.0,1408,1786,2338,2337,2412,2482,3032,2794,4301,3132
5933195.0,601325.0,1178,1516,1976,1917,2230,2381,2896,2709,3568,2662
5933195.0,601335.0,889,1272,1616,1917,2230,2381,2654,2709,3568,2662
5933195.0,601345.0,618,762,1012,1470,2021,2100,2022,2538,3229,2346
5933195.0,601355.0,630,797,1066,1470,2021,2100,2004,2538,3229,2346
5933195.0,601365.0,906,1132,1488,1665,2075,2322,2534,2661,3557,2615
5933195.0,601375.0,691,872,1108,1665,2075,2322,2094,2661,3557,2615
5933185.0,600195.0,758,984,1354,1533,1564,1699,1792,1916,3212,2121
5933185.0,600205.0,774,1009,1344,1546,1601,1705,1794,1907,3196,2144
5933185.0,600215.0,730,998,1370,1546,1601,1705,1830,1907,3196,2144
5933185.0,600225.0,706,987,1370,1532,1586,1701,1826,1906,3197,2120
5933185.0,600235.0,732,971,1366,1532,1586,1701,1806,1906,3197,2120
5933185.0,600245.0,730,960,1354,1554,1590,1717,1810,1895,3193,2131
5933185.0,600255.0,780,1050,1424,1554,1590,1717,1848,1895,3193,2131
5933185.0,600265.0,761,978,1352,1531,1569,1680,1828,1865,3190,2116
5933185.0,600275.0,710,936,1296,1531,1569,1680,1714,1865,3190,2116
5933185.0,600285.0,748,990,1352,1477,1551,1669,1780,1866,3140,2079
5933185.0,600295.0,728,936,1306,1477,1551,1669,1746,1866,3140,2079
5933185.0,600305.0,709,960,1330,1537,1616,1691,1750,1912,3153,2073
5933185.0,600315.0,727,976,1340,1537,1616,1691,1826,1912,3153,2073
5933185.0,600325.0,689,958,1332,1577,1649,1762,1814,1987,3201,2096
5933185.0,600335.0,752,1012,1432,1577,1649,1762,1852,1987,3201,2096
5933185.0,600345.0,774,1058,1474,1598,1636,1753,1924,1990,3198,2107
5933185.0,600355.0,709,968,1368,1598,1636,1753,1858,1990,3198,2107
5933185.0,600365.0,716,972,1352,1590,1658,1755,1854,1985,3197,2109
5933185.0,600375.0,747,1018,1390,1590,1658,1755,1880,1985,3197,2109
5933185.0,600385.0,764,1040,1498,1669,1741,1874,1948,2082,3272,2157
5933185.0,600395.0,784,1084,1490,1669,1741,1874,1998,2082,3272,2157
5933185.0,600405.0,797,1058,1450,1628,1674,1781,1952,1969,3314,2256
5933185.0,600415.0,754,1015,1384,1628,1674,1781,1870,1969,3314,2256
5933185.0,600425.0,736,1034,1388,1649,1740,1844,1886,2076,3369,2276
5933185.0,600435.0,786,1084,1542,1649,1740,1844,2018,2076,3369,2276
5933185.0,600445.0,771,1088,1526,1695,1768,1900,2092,2136,3367,2220
5933185.0,600455.0,732,1042,1470,1695,1768,1900,1958,2136,3367,2220
5933185.0,600465.0,804,1098,1548,1766,1861,1971,2058,2199,3422,2265
5933185.0,600475.0,817,1128,1578,1766,1861,1971,2060,2199,3422,2265
5933185.0,600485.0,818,1156,1604,1856,1953,2075,2160,2280,3623,2588
5933185.0,600495.0,857,1162,1646,1856,1953,2075,2198,2280,3623,2588
5933185.0,600505.0,922,1228,1722,1902,1934,2091,2336,2310,3883,2831
5933185.0,600515.0,954,1216,1658,1902,1934,2091,2174,2310,3883,2831
5933185.0,600525.0,985,1226,1624,1733,1845,1931,2156,2212,3885,2785
5933185.0,600535.0,926,1134,1502,1733,1845,1931,2040,2212,3885,2785
5933185.0,600545.0,848,1076,1414,1621,1669,1776,1908,2034,3805,2661
5933185.0,600555.0,814,1092,1426,1621,1669,1776,1974,2034,3805,2661
5933185.0,600565.0,852,1072,1440,1668,1769,1870,2016,2153,3925,2746
5933185.0,600575.0,850,1064,1470,1668,1769,1870,1976,2153,3925,2746
5933185.0,600585.0,870,1066,1462,1710,1754,1890,1992,2128,3978,2807
5933185.0,600595.0,866,1108,1484,1710,1754,1890,1992,2128,3978,2807
5933185.0,600605.0,875,1122,1496,1715,1770,1903,2014,2154,4001,2825
5933185.0,600615.0,897,1098,1498,1715,1770,1903,2018,2154,4001,2825
5933185.0,600625.0,911,1150,1528,1737,1812,1937,2086,2207,4034,2819
5933185.0,600635.0,949,1196,1598,1737,1812,1937,2156,2207,4034,2819
5933185.0,600645.0,978,1226,1626,1835,1852,2003,2166,2258,4071,2873
5933185.0,600655.0,1032,1228,1664,1835,1852,2003,2238,2258,4071,2873
5933185.0,600665.0,960,1210,1640,1787,1912,2026,2244,2276,3889,2781
5933185.0,600675.0,822,1138,1510,1787,1912,2026,2048,2276,3889,2781
5933185.0,600685.0,662,871,1186,1659,1665,1898,1742,2045,3579,2541
5933185.0,600695.0,646,734,1066,1659,1665,1898,1728,2045,3579,2541
5933185.0,600705.0,958,1152,1620,1896,2084,2219,2222,2478,4031,2922
5933185.0,600715.0,1108,1440,1890,1896,2084,2219,2532,2478,4031,2922
